Stations,RUBUNGORAB,KABUYESW,BUTAMWA,MULINDI,RWESERO,RUKOZO,RUTONGO,CYINZUZI,MUGAMBAZI,RUSIGA,BUTARO,KINONI,NTARUKA,KAGOGO,RUHUNDE,SHINGIRO,NYANGEKABEZA,KINIGI,REMERA,NEMBAPAROISSE,CYABINGO,MINAZI,MUYONGWE,JANJA,RUSHASHI,RULI,GACURABWENGE,MUGINA,KAYENZI,NYABINONI,RUGENDABARI,KIVUMU,KIBANGU,NYAMABUYE,MWENDO,GITWE,KIGOMA,KINAZI,RURANGAZI,NYAMIYAGAPAROISSE,BUSASAMANANYANZA,KARAMAGAHORORO,KIGOMA,SIMBI,NYAKIBANDA,RUBONA,GIKONKO,CYILI,MUKINDO,GAKOMA,SAVE,KANSI,KIGEMBE,CYAHINDA,RUNYOMBYI,KIBEHO,MUDASOMWATARESECTOR,GATARE,BURUHUKIRO,MUSHUBIPAROISSE,KADUHASECTOR,CYANIKAKUISHURI,KIGEMEKUISHURI,KITABITEA,NYAMATAPAROISSE,RUHUHA,JURU,KARAMA,GISHALI,MWULIRE,NZIGE,RWAMAGANA,MUSHA,KABARONDO,GAHINI,MWIRI,MUKARANGE,RWINKWAVU,NDEGO,MURUNDI,KIZIGURO,RWIMBOGO,GABIRO,GASANGE,NYAGAHANGA,NGARAMA,KABARORE,MUHURA,NYAKIGAKARAMA,KAGITUMBAGARDENFRESH,GATUNDA,MUTENDERI,SAKE,ZAZA,JARAMA,KIREHE,MUSAZA,NYAMUGALI,NYARUBUYE,MPANGA,GAHARA,MURAMBA,GATUMBA,KABAYA,MUHANDARUBAYA,NYANGE,SOVU,NYUNDO,RYABIZIGE,BUSASAMANA,KANAMA,RUGABANO,GISHYITA,RUGABANOTEA,TWUMBA,MUSHUBATI,GIHANGO,BONEZA,MURUNDAPAROISSE,RUGERA,RWANKERI,BIGOGWE,NYAMASHEKE,NTENDEZI,CYATO,KIRIMBI,KANJONGO,SHANGI,NKANKA,NYAKABUYE,MURURU,MIBIRIZI,GITEGA,KIGALIAERO,GIKONGOROMET,BYIMANA,RUBENGERAMET,GISENYIAERO,KAMEMBEAERO,BUSOGOISAE,RUHENGERIAERO,BYUMBAMET,NYAGATARE,KAWANGIRE,KIBUNGOKAZO,BUGARAMARIZ
201604,15.78667,14.98333,16.99667,14.28,14.75667,14.29667,13.52667,13.14333,13.52667,14.29667,15.88,15.23,16.29667,16.39333,14.71333,12.07667,12.56667,13.75333,16.51667,15.88667,16.26333,16.01,15.42,16.66,15.47333,15.49,15.96,15.96,15.01333,16.77,16.12333,15.31,16.30667,15.22,15.89,16.00667,15.91,16.11667,15.37333,16.28333,15.60667,14.22,14.78667,15.45,14.91667,15.60667,16.28333,16.48667,16.52333,15.35,15.75333,14.99333,14.87333,15.08333,14.96667,14.58667,12.57,12.85667,13.35667,14.2,14.29333,14.35667,13.59333,12.86667,17.18333,16.67333,18.26667,16.77,17.34333,17.72333,17.72,17.34333,17.55333,16.98333,16.80667,16.61667,17.04333,17.22667,17.09,16.58333,16.89667,16.74,16.64667,16.90333,15.95,16.59667,16.96333,16.69667,17.12,16.95,16.49667,17.04333,17.05667,17.18333,16.88,17.09667,16.87667,17.22667,16.53333,16.35,17.06333,16.26333,15.56,16.69333,15.56,15.77,14.40333,16.08,15.39333,14.9,15.03333,14.80333,14.97333,15.29333,12.82667,15.61667,13.83333,14.65333,14.17333,15.84333,13.23333,14.00667,16.35333,16.83667,16.83,14.57,16.4,16.55,16.35,17.56,16.78,16.59667,16.40667,16.53667,13.85667,15.77,15.66667,16.64,16.56667,13.98333,14.57333,14.26333,17.07,16.94667,17.22333,18.10333
201605,15.28387,15.00323,15.97097,13.67097,15.15806,14.54516,14.63871,14.91613,14.63871,14.54516,15.43871,14.99032,15.72258,15.62258,14.95806,11.77742,12.42903,13.87742,15.56129,15.03548,15.7129,15.50645,15.52581,15.9,15.30968,15.40323,16.37419,16.37419,15.62581,15.79032,15.80645,15.79032,15.12258,15.43871,15.44516,15.65161,16.04516,16.69032,15.23871,16.0129,15.58387,14.90645,14.73871,15.46774,16.69355,15.43226,16.0129,16.11613,16.07097,15.92903,16.1871,16.98065,17.14839,16.42258,15.19032,15.22581,12.19032,12.47742,11,11.85484,12.14516,14.17742,13.20968,12.53226,16.02581,16.20968,17.19032,16.07097,16.75484,16.9129,16.99355,16.75484,17.27742,16.34839,16.46129,16.3129,16.75484,16.27097,16.43548,16.36452,14.69355,16.3,15.80323,16.39032,13.9129,14.23548,15.96774,14.26774,16.39677,16.74194,15.57419,16.73548,15.95484,16.02581,16.18065,18.59355,18.32581,18.38387,17.07097,16.48065,17.52903,15.7129,14.84516,16.45806,14.84516,15.22258,11.95484,15.65806,14.83871,14.10645,14.4871,13.1,12.94194,13.57419,9.25484,13.93871,11.86774,12.78387,11.96452,15.21935,12.64194,12.98387,16,16.31935,16.87742,12.89355,15.80323,15.89677,15.53226,16.83548,15.96452,15.87742,15.33226,15.56774,13.58065,15.43871,14.12903,16.54516,15.68065,13.56452,14.60323,14.30323,16.34194,16.46129,16.02258,17.60323
201606,16.7,16.91333,16.90333,13.29,16.76667,13.62667,16.32,15.78333,16.32,13.62667,13.65,13.05333,13.82333,13.63667,13.93333,9.94,10.64333,11.98667,13.54,13.54,13.8,15.59667,15.59333,14.97667,15.37667,15.78,16.75,16.75,16.29,15.38333,15.33333,15.46333,15.35,14.76,13.60667,14.08333,15.29667,16.72333,15.16667,15.59,15.38333,14.11667,14.70333,15.03333,15.06667,14.97333,15.59,15.76,15.76667,15.45667,15.16333,15.19667,15.15,14.77333,13.91333,13.99333,11.9,12.33,11.77,12.72,12.97333,14.28667,13.31,12.07,15.66,15.75,16.75333,14.99667,15.71667,16.24,16.46667,15.71667,16.44333,15.74,15.41333,15.42667,15.79667,15.42333,15.72,15.82667,15.92,16.41667,16.44333,15.13667,14.72,15.58,16.58,15.85333,15.07,16.49333,15.2,16.33667,15.48667,15.66,15.41333,16.42,16.65667,16.19667,15.20667,14.79667,16.94,13.8,14.23,15.68667,14.23,13.08333,9.66667,13.75333,12.84,12.16,12.59,10.80333,12.09,11.45,9.87333,11.66,9.69,11.06333,9.95,13.43,10.79667,11.09667,15.37333,16.21667,17.06,13.28333,15.79,15.2,14.70667,16.61,15.14667,14.94,16.86333,16.92333,13.68333,13.77333,11.97,14.59333,14.90667,11.71333,12.69333,13.48333,15.03333,15.21333,15.6,16.75
201607,13.93226,15.24839,15.31613,13.15161,15.45484,13.50323,15.99355,16.07419,15.99355,13.50323,14.90968,13.81935,14.77742,14.36129,13.79032,9.66774,10.20323,11.46774,14.17419,13.97742,13.94839,15.74839,15.90323,15.15806,15.6,16.14839,17.05161,17.05161,16.80323,16.01935,15.82258,15.92258,15.97097,15.38387,14.83548,14.91935,15.95484,17.12903,14.84194,14.57097,15.30968,13.79032,14.22258,15.10968,15.29677,14.66452,14.57097,14.47742,14.40645,15.14194,15.13548,15.27742,15.17097,14.92903,14.18387,14.01613,11.58387,12.03548,11.73871,12.24194,12.71613,13.62903,13.05484,11.76129,15.54516,14.53871,14.58387,13.76452,15.12581,16.09032,16.16452,15.12581,14.74839,15.52581,14.49032,14.66129,15.11935,15.60323,15.58065,15.46774,15.45161,16.00645,16.14194,14.87419,14.2871,15.14194,16.15806,15.44839,14.83871,16.19355,15.06774,16.09677,14.8871,15.54516,14.55806,16.49355,16.60323,16.36452,15.35161,15.00645,16.50968,13.94839,15.30968,15.24516,15.30968,13.69355,9.80645,13.21935,12.38065,11.85161,12.24839,10.62581,11.67097,11.46452,9.35484,11.44194,9.86774,11.0871,10.0871,13.37097,10.47419,10.92581,15.10645,15.8,16.76774,12.70968,15.44516,14.75161,14.1871,16.04516,14.56452,14.55484,14.52903,14.16129,13.32903,14.88387,11.62581,13.93871,14.27742,11.44516,12.33226,13.41935,14.7871,14.48387,15.47742,16.23226
201608,17.4,17.47097,17.27742,13.87097,17.50323,14.5871,17.8871,17.8,17.8871,14.5871,14.29355,13.29677,14.18065,14.06452,14.87419,9.91935,10.27097,11.34194,13.79677,13.40645,13.38065,14.71935,16.92258,12.74194,15.92581,15.30968,16.73226,16.73226,15.10323,11.64516,13.03871,15.59677,11.11613,15.14839,15.14839,15.36452,16.01935,16.91613,15.47742,15.46129,15.69355,14.42581,15.00968,15.75484,15.51935,15.29677,15.46129,15.44516,15.40323,15.45161,15.76452,15.37419,15.29677,15.29677,14.75484,14.52258,12.50323,12.84516,11.8,12.45484,13.07742,14.45484,13.70968,12.72258,15.72581,15.55161,16.56774,13.83871,15.24839,15.74194,16.09677,15.24839,16.02581,15.69677,14.84839,14.92903,15.22581,15.72903,16.76774,15.67419,15.19032,16.25484,16.34194,14.53548,14.03871,14.83871,16.1871,15.14839,15.73548,16.62258,15.71613,16.57419,15.07742,15.72581,14.94516,17.3129,17.23548,17.03548,16.55161,16.32903,17.01613,13.38065,12.55484,15.31935,12.55484,13.97097,9.77419,13.54516,12.91935,12.55806,12.58065,10.95161,12.11935,11.78387,9.6,11.72258,10.24839,11.53871,10.35806,12.19032,11.02581,11.83226,15.52258,15.79677,16.72903,13.13226,15.70968,14.70323,13.78387,15.97419,14.31613,14.75161,17.53548,17.55806,14.03548,15.20323,11.96129,14.36129,13.66774,11.80645,12.10645,14.34516,15.69032,14.84194,15.78387,16.92581
201609,15.82667,15.60333,16.97,14.1,15.51667,13.99,15.57,15.91,15.57,13.99,14.34667,13.19333,14.18333,14.02,14.23,9.69,10.11667,11.1,13.75667,13.77333,13.68667,15.65,15.82,14.97,15.50667,15.85333,16.79667,16.79667,16.49,14.41,14.48333,16.13667,14.16667,15.80667,15.98667,15.89667,16.53667,17.05667,15.13667,15.62333,15.53667,15.1,15.03,15.89333,16.32667,15.38,15.62333,15.67667,15.69667,16.13333,16.16667,16.16333,16.04667,15.99,15.33,15.7,13.44333,13.79,12.91,13.84333,13.91,14.44,14.16,13.8,16.03333,16.30333,16.87333,15.28333,15.80667,16.21667,16.99667,15.80667,16.71667,15.27667,14.53667,14.29333,14.74333,14.85333,16.32,16.01667,15.75,16.51667,16.45667,15.8,14.68667,15.43333,16.42333,15.72333,16.77,17.21,16.67333,16.38333,15.7,16.03333,15.53667,16.64,16.65,16.86333,15.68667,15.38333,16.71333,13.68667,13.47,15.35667,13.47,14.18,11.36333,14.37,13.47667,13.04667,13.39333,12.59667,14.92333,14.15333,12.72667,13.62,11.9,13.53667,12.04667,13.59,11.19333,12.15333,15.08333,14.82333,15.19333,14.26333,15.23,14.06333,13.48333,15.72,14.13667,14.85667,16.3,16.37,14.20667,15.93667,14.24,15.01333,13.21667,11.93,12.03,14.00667,16.80333,15.31667,16.04333,17.92
201610,15.4,15.17097,16.40323,13.89032,15.16129,13.9871,15.11935,15.48065,15.11935,13.9871,13.71935,12.56129,13.66774,13.57742,14.20968,9.19355,9.73226,10.69677,13.3129,12.84194,13.20645,14.15806,15.69032,12.72258,14.9871,14.73548,16.51935,16.51935,15.39355,11.7,12.72581,15.71613,11.34516,15.3871,15.76452,15.80323,16.45161,17.24839,15.13226,15.61935,15.30645,14.55161,14.8871,15.86129,15.82258,15.29032,15.61935,15.74516,15.7871,16.15484,15.89355,16.0129,15.8871,15.73226,15.1,14.95161,12.56452,12.93226,12.43226,13.69677,13.8871,14.18065,13.5,13.00323,15.79677,16.88065,16.57419,14.95161,16.28065,16.47742,16.56774,16.28065,16.54194,15.69677,15.50968,15.4129,15.75161,15.84839,17.19677,16.04516,15.82581,16.30645,16.19677,15.73548,14.8129,15.54194,16.27742,15.85161,16.6,16.86452,16.51613,16.17419,15.53226,15.79677,15.46129,16.95161,16.72903,17.30323,16.55484,16.49032,16.64194,13.20645,12.07742,15.80645,12.07742,14.11613,10.86129,14.11613,13.32581,12.73871,12.9871,12.66129,14.05484,13.59677,11.94839,13.64194,11.64839,13.06129,11.88387,12.25806,10.69677,11.65484,14.73871,14.51935,14.75161,13.81935,14.89677,13.99677,13.50323,15.59355,14.23871,14.67419,15.84516,15.96452,13.76452,15.7,13.91613,14.98065,13.32903,11.44194,11.65806,14.11613,16.61613,15.67097,15.82581,17.82903
201611,16.17333,16.51333,16.75333,13.67333,16.20667,13.55,15.87667,15.43333,15.87667,13.55,13.52,12.10667,13.16667,13.08667,13.82333,9.08333,9.55333,10.25,12.74,13.2,12.4,15.35333,15.38333,14.27333,15.16,15.49333,17.47333,17.47333,15.91333,14.57667,14.54667,16.72333,14.34,16.20667,15.69667,15.73667,16.75333,18.17333,14.68,15.46,14.84667,14.26333,14.38667,15.05333,15.58667,15.00667,15.46,15.54,15.53333,15.97667,15.49,15.82333,15.74667,15.38,14.62,14.58667,12.16,12.55333,12.42667,13.65667,13.88333,13.97333,13.39333,12.37,15.88,16.70333,16.13,15.15667,15.44333,16.01667,16.16667,15.44333,15.73333,15.36,14.91667,14.97333,14.99333,15.65333,15.19,15.32333,15.49333,15.60667,15.59333,15.12333,14.65,15.33,15.68333,15.62667,16.15,15.99667,16.24667,16.02333,15.96,15.88,15.78667,15.54667,15.54667,15.67333,14.53,14.02333,16.22667,12.4,13.56667,15.14,13.56667,14.16667,11.49667,14.26333,13.55,12.9,13.13,12.99333,14.15,13.82333,12.15333,13.9,12.13333,13.22667,12.25333,12.38667,10.42,11.64333,14.63,14.28667,14.42667,13.48667,14.59333,13.81333,13.37,15.05667,13.98667,14.35667,16.56,16.55,13.61333,15.78667,14.11333,15.07,13.23,10.95667,10.91333,13.64333,16.2,14.92,15.89,16.98333
201612,15.76129,16.24839,16,13.65161,16.08065,13.87419,15.84194,15.57419,15.84194,13.87419,13.93226,12.19355,13.42581,13.3,14.10968,8.56774,9.15484,9.84516,12.7871,13.07419,11.85161,15.48065,15.65484,13.85161,15.40323,15.6871,16.0129,16.0129,15.92903,15.32903,15.48387,14.82903,15.30968,14.02258,11.5871,12.05484,13.56774,15.3,16.72581,14.82903,14.67419,13.88387,16.33226,15.81935,14.43548,14.94194,14.82903,14.9871,15,15.33871,14.78387,14.96774,15.02903,14.81613,14.43871,13.82903,13.12258,13.38065,14.41613,15.51613,16.32258,16.09677,14.46452,13.03871,15.48065,15.38387,15.48387,14.37419,15.46129,15.83871,15.88065,15.46129,15.74839,14.92581,14.76452,14.7,14.87742,15.11613,14.80645,15.4871,14.21613,15.65161,15.39032,14.86452,13.34194,14.03226,15.26129,14.46452,15.27097,16.26452,15.74516,15.58387,15.35484,15.48065,15.21613,15.5871,15.59032,15.8129,14.40645,14.11613,15.82903,11.85161,13.75806,15.06129,13.75806,12.46129,12.57419,14.37097,13.58065,13.06129,13.27419,13.02903,14.81613,13.9,14.6,13.65161,11.94839,12.92903,12.38387,11.65806,9.65161,11.4129,14.57419,14.57097,15.86774,15.15161,15.64516,13.9129,13.43871,15.42903,14.13871,14.54516,16.09355,16.0871,15.10323,11.58387,13.89032,15.02258,13.32258,10.13548,10.52903,13.76129,15.25161,14.90323,15.51935,16.9871
201701,15.06452,15.3,16.37097,13.89677,15.13871,14.76129,15.23871,15.64194,15.23871,14.76129,13.70645,12.11613,13.3,13.17742,15.32581,8.66452,9.25161,9.99355,12.73548,13.52258,12.59355,15.98065,16.30645,15.10645,15.99355,15.93226,16.7871,16.7871,16.18065,15.94194,15.64839,15.9129,15.81935,15.53226,15.61935,15.56129,16.06774,16.91935,14.66774,15.21613,14.85484,13.87097,14.17097,14.7129,15.35484,14.56774,15.21613,15.37097,15.39677,15.95484,15.20968,15.69677,15.63548,15.41613,14.7,14.44839,12.30968,12.69032,13.05806,14.46774,14.46129,13.9129,13.5,12.34516,15.5871,15.88065,16.1,14.41935,15.65484,16.14194,16.26452,15.65484,15.77742,15.6129,15.16452,15.2,15.2,15.88065,15.40645,15.66129,13.67419,15.70968,15.44839,15.10968,12.99677,13.5,15.31613,14.10323,15.42581,16.44516,15.97419,15.7129,15.20645,15.5871,15.03871,16.31935,16.1129,16.4129,14.95806,14.36774,15.99032,12.59355,15.02258,15.42258,15.02258,14.9129,13.36774,14.77419,14.00323,13.46452,13.73226,13.87419,14.7,14.58387,12.74194,14.60323,12.72581,13.55161,13.11935,12.80645,10.35806,12.39032,12.32903,11.89032,15.11935,12.93226,13.64516,11.66774,11.80645,13.93226,13.5871,13.77742,15.51935,15.64194,13.56774,15.57419,14.7871,15.56774,12.31613,10.73226,10.66129,14.3,15.39032,15.17419,15.63871,16.76129
201702,14.77857,14.225,15.88214,13.91429,14.10714,14.09643,13.07143,13.23571,13.07143,14.09643,14.40357,13.33929,14.20714,13.96786,14.39286,9.83214,10.23571,11.39286,13.74286,13.83571,13.93214,15.06786,14.88929,15.21786,14.825,15.14643,16.43214,16.43214,15.375,15.30714,15.00357,15.25714,15.06071,14.71786,14.35357,14.71786,15.52143,16.82143,14.78929,14.63929,14.58929,13.61786,14.725,14.60357,14.13214,14.3,14.63929,14.875,14.93214,14.68929,14.27143,14.15714,14.14286,14.29286,14.25,13.96071,13.02857,13.30714,13.18571,14.86786,14.95,14.66429,14.15714,13.02857,15.17857,15.98929,15.78214,13.45357,15.48929,15.74643,15.48571,15.48929,15.61786,15.51071,15.18929,15.175,15.32143,15.8,16.29643,15.58571,15.60714,15.80714,15.75357,15.17857,14.87857,15.375,15.76071,15.53929,15.77143,16.36429,15.525,15.23214,14.61071,15.17857,14.29643,15.90357,15.46786,16.11786,15.56786,15.56071,15.1,13.93214,14.35714,15.39286,14.35714,14.46429,13.38214,14.63571,13.98571,13.31429,13.625,13.88214,13.90357,14.31429,12.54643,14.55714,12.95714,13.66071,13.25714,13.78214,11.26429,12.54286,14.62857,14.23571,14.53929,12.74643,14.35357,13.60357,13.03929,15.07143,13.76429,14.35,15.18929,15.3,14.275,14.48929,14.675,15.48571,12.85,11.99643,12.24643,13.87857,15.67143,15.10357,15.40357,17.2
201703,14.77742,14.35161,15.77097,14.11935,14.04839,13.9,13.23226,13.32581,13.23226,13.9,14.06774,13.03548,13.65161,13.06774,14.24516,9.47742,10.17097,11.17419,12.72903,12.29355,11.9,13.64516,14.5129,11.84516,14.34516,14.67097,16.12258,16.12258,14.7129,12.75161,15.24516,15.12581,13.64516,14.7,14.63548,14.85161,15.34516,16.47097,14.91613,14.86774,14.43871,14.10968,15.00323,14.94516,14.47419,14.44516,14.86774,15.05806,15.08387,14.69677,14.61935,14.37419,14.32903,14.50645,14.40968,14.20323,12.80645,13.37097,12.70323,14.46452,14.91613,14.75806,14.43871,13.00323,14.97419,15.90645,15.61613,13.43548,15.28387,15.64194,15.45484,15.28387,15.47097,15.55161,14.99677,15.01935,15.23871,15.71613,16.12581,15.49677,15.10323,15.43226,15.46452,14.50645,14.34194,15.03548,15.26452,15.34839,16.07742,16.16452,16.10323,14.94839,14.45806,14.97419,14.22258,15.55484,15.16129,15.8,15.30968,15.29355,14.8871,11.9,14.3,15.30645,14.3,14.47742,12.79355,14.6129,13.93226,13.23548,13.48387,13.7129,14.25161,14.42581,12.13548,14.44516,12.81613,13.66774,12.95806,11.30323,10.29677,11.98387,14.42581,14.10968,14.34194,13.1129,14.42903,13.66129,13.1871,14.99677,13.9,14.33548,15.2,15.29677,14.47097,14.64516,14.6,15.51935,13.03548,10.7129,11.73548,13.68065,16.07419,14.81935,15.16774,17.00968
201704,15.12667,14.86667,16.16667,13.96667,14.41667,14.10667,13.86667,13.88667,13.86667,14.10667,14.53667,13.54333,14.60667,14.32,14.52667,9.82,10.60667,11.90667,14.00667,13.35,12.84,13.86333,14.98,12.11333,14.93333,14.96,16.20333,16.20333,15.58333,13.02333,15.52333,15.47333,14.05333,15.18667,14.97333,15.07667,15.78,16.75333,14.71667,15.25667,14.64,14.02,14.57,14.64333,14.65,14.59,15.25667,15.48333,15.52333,15.01667,14.87333,14.67333,14.60333,14.75667,14.59667,14.50333,12.67,13.12,12.80333,13.84,14.35667,14.31,13.76333,12.74667,15.10667,16.28667,15.49333,13.99,15.35667,15.50333,15.52333,15.35667,15.39667,15.38,15.36667,15.25333,15.26667,15.82667,16.42667,15.85667,15.23,15.82,15.64667,15.26667,14.47667,15.12667,15.56667,15.41,16.33333,16.41,16.10333,15.13667,14.76667,15.10667,14.74667,15.91333,15.52667,16.17667,15.64,15.62,15.25667,12.84,14.64667,15.65333,14.64667,14.82,12.86667,14.81667,14.09667,13.39667,13.61,13.85667,14.71667,14.60667,12.66,14.58333,12.85333,13.78,13.04333,11.86,10.51667,12.1,15.61333,15.56333,16.48,14.48333,16.14333,14.74,13.83,15.89667,14.48,14.74333,15.58667,15.67667,13.94,14.90333,14.78667,15.67,13.7,10.99667,12.72,13.7,16.29667,15.38667,15.3,17.28333
201705,15.43871,15.14516,16.32581,13.91613,14.67097,13.81935,13.89032,13.80645,13.89032,13.81935,14.64194,13.84839,14.90968,14.97097,14.43226,10.89032,11.48065,12.56129,14.72903,14.5129,14.21935,15.04516,15.28387,14.84516,15.31935,15.48065,16.30968,16.30968,15.89355,15.29677,15.32903,15.46129,15.3129,15.06774,14.75484,15.11613,15.90323,16.85806,14.65484,15.34516,14.87742,14.51613,14.72258,15.12581,15.32581,14.8,15.34516,15.4871,15.53548,15.6129,15.20645,15.34194,15.24516,15.26129,14.92903,14.93226,13.07742,13.48065,12.9,14.07742,14.34516,14.44194,14.14194,13.26129,16.28065,16.43548,16.54516,14.70323,15.94194,16.37742,16.55806,15.94194,15.97742,15.75806,15.54194,15.36774,15.50968,15.70968,16.26774,16.12581,16.32903,16.41613,16.37742,15.72258,15.16452,16.03548,16.43226,16.2129,16.15484,16.74516,16.16452,16.18387,16.01613,16.28065,15.68065,15.80645,15.69355,16.17097,15.36452,15.32903,16.12581,14.21935,14.79355,15.80323,14.79355,14.66452,13.57097,14.90645,14.2871,13.73226,13.94194,13.9,14.5871,14.43871,12.5871,14.60323,12.92903,13.86774,13.20323,14.0871,11.99677,13.03548,14.82581,14.77419,14.53871,13.57097,14.60645,14.96129,14.95806,16.43226,15.64194,15.94516,15.87419,15.97419,14.21935,14.84516,14.77419,15.64516,15.1129,12.67097,13.32258,13.27742,16.15806,15.72581,16.21935,18.19032
201706,15.11667,14.71,16.28,13.72333,14.26667,13.73,13.5,13.66667,13.5,13.73,13.18333,12.53333,13.29667,13.23,14.07,9.96333,10.54333,11.52333,13.09,13.49,13.26667,15.10667,15.12667,14.99667,15.24667,15.55,16.8,16.8,16.10667,15.28333,14.95667,15.3,15.04667,14.65,13.60333,14.07,15.54667,17.06,13.49333,15.06333,14.13667,13.71667,13.71333,14.08,14.86,14.03333,15.06333,15.21333,15.28333,15.30333,14.58,15.01333,14.87,14.69333,14.28,14.20333,12.12667,12.62,12.64667,13.93333,13.42667,13.44,13.36,12.35333,16.21667,16.25667,15.62,13.3,15.96667,16.39667,16.6,15.96667,16.60667,15.76,14.80667,14.74667,15.04,15.65,16.78,15.88,15.74667,16.45667,16.50333,15.63333,14.62667,15.45,16.44333,15.71333,15.95667,16.9,16.1,16.67667,15.40667,16.21667,14.77333,16.64333,16.25,16.84333,16.10667,15.99667,16.39333,13.26667,14.3,15.33,14.3,13.35333,12.87,14.41333,13.76,13.22333,13.49333,12.29,13.92333,12.95667,12.42667,13.09,11.70667,13.16,12.27667,13.79667,11.57333,12.61,14.88,15.22333,14.53,13.73,14.60667,15.31333,15.36,16.45,15.82,15.74,15.41333,15.49667,13.36333,13.78333,13.31667,15.16667,15.54667,12.26,12.15333,13.42,16.03,15.24667,16.49,17.6
201707,15.62903,16.5129,16.56097,13.81548,15.56387,14.15806,14.67968,13.78677,14.67968,14.15806,13.60968,11.68677,13.55258,14.26355,14.58742,8.24742,9.54903,11.26032,13.84258,13.87548,14.15548,15.45968,15.08839,14.62645,14.8029,14.87097,17.00032,17.00032,15.3929,15.08258,16.43194,15.81968,16.21097,15.09,15.71194,15.89323,16.0029,16.42742,14.96581,16.11839,15.34161,13.54323,14.27677,15.13839,14.12452,15.30452,16.11839,16.34161,16.27645,14.84903,14.74581,14.75839,14.55194,13.66387,12.94742,13.63516,11.79581,12.31419,11.02581,12.96935,13.27355,13.86806,12.84742,12.1971,15.82968,15.71645,15.62452,16.87516,14.9529,15.22613,14.74258,14.9529,14.44129,15.70258,15.63484,15.51097,15.28774,16.02516,17.09516,15.50387,15.37323,15.9,15.65935,15.12161,14.32323,15.20677,15.80871,15.75419,15.92129,16.01839,15.96677,16.36387,16.67871,15.82968,16.75065,16.14613,15.60452,16.5271,15.66032,15.73548,16.53065,14.15548,16.03548,15.90194,16.03548,15.72065,12.50839,14.06903,13.06097,11.90742,12.53226,13.81484,16.13258,14.6271,12.34,15.71935,12.79484,14.65194,13.04806,13.98677,10.80355,10.75871,15.80258,14.91548,13.82065,15.75161,15.22968,15.17097,15.03742,16.09258,15.7029,14.71935,16.63194,16.38355,13.04968,15.57032,15.82935,15.48806,15.35161,11.7129,12.84871,13.32968,15.84581,15.30065,16.37258,17.67742
201708,16.10806,16.80258,16.97968,14.72355,15.81258,14.46935,14.47742,13.75581,14.47742,14.46935,13.78,12.59065,14.1271,14.36645,14.63871,9.24484,10.39129,11.93935,14.43452,14.23774,14.79968,15.71613,14.55806,15.17355,14.8329,15.0629,16.7029,16.7029,15.68129,15.93419,16.50129,16.00774,16.67903,15.37032,15.6729,15.90161,16.49548,16.71097,15.25516,16.29484,15.59516,13.69516,14.31903,14.84194,14.25194,15.58774,16.29484,16.30968,16.64742,14.79,14.84065,14.73161,14.63161,13.77613,13.17032,13.76613,12.20871,12.69355,11.14742,12.60839,13.10742,13.67774,13.08129,12.58806,15.76097,16.14548,15.92548,17.05581,14.78419,14.80161,14.28387,14.78419,14.08677,15.19452,15.80935,15.45258,14.84871,15.24516,16.52161,15.46581,15.06742,16.32323,16.03742,15.16161,14.56581,15.58548,16.13161,16.37258,16.87452,16.18452,16.51323,16.38645,16.78677,15.76097,17.05194,15.86548,15.66548,16.11323,15.57613,15.44806,16.63871,14.79968,15.83548,16.15774,15.83548,15.90968,12.85387,14.49419,13.27194,12.18419,13.08774,13.74065,16.09613,14.45032,12.92806,15.50645,12.93581,14.94935,13.45645,14.72774,11.29742,11.14129,15.79581,15.30742,14.30065,15.2171,15.50677,15.55194,15.62194,16.25032,16.38323,15.2429,16.94,17.02742,13.05903,15.48548,15.51,15.46968,16.10806,12.61871,13.52226,13.59613,16.6571,15.40419,16.21742,17.70065
201709,15.858,16.36367,16.454,14.397,16.03133,14.27067,14.535,13.57567,14.535,14.27067,13.62333,12.66967,14.24133,14.27067,14.649,8.96633,10.15133,11.785,14.294,13.88033,14.739,15.15567,14.657,15.096,14.32867,14.40767,16.66233,16.66233,15.27533,15.59333,16.29367,15.598,16.48067,14.892,15.273,15.523,16.05233,16.514,15.202,16.601,15.568,13.67267,14.31733,14.93967,14.447,15.798,16.601,16.61033,16.614,15.179,14.627,14.978,14.89,13.94933,13.23733,13.847,11.87933,12.25633,10.71233,12.60867,12.92767,13.77533,12.67933,12.17533,15.90467,16.04367,15.74533,17.17667,15.45,15.55,15.119,15.45,14.93967,15.646,15.811,15.53233,15.41567,16.14133,17.04867,15.91567,15.85867,16.312,16.32333,15.35167,14.37133,15.58167,16.25967,16.29167,16.80367,16.51267,16.74367,16.46367,17.00633,15.90467,17.01333,16.08267,15.691,16.43067,15.54533,15.47433,16.54867,14.739,15.51633,16.06133,15.51633,14.968,12.724,14.91233,13.582,12.63433,13.25767,12.97267,16.023,13.728,12.44267,15.11433,12.48367,14.62867,12.925,14.79233,11.452,11.404,15.55367,14.83367,13.482,14.93733,15.12233,15.05167,15.04067,16.14267,16.191,14.98933,16.446,16.53033,12.925,15.07133,15.19733,16.03967,15.83367,12.43167,13.497,13.36133,16.64333,15.57833,16.335,17.83
